customer_id,gender,age,postalcode,region,connect_date,end_date,dropped_calls,pay method,tariff,handset,churn
"K313910","Male",47.000000,2858.000000,2.000000,2004-02-28,,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K313920","Male",39.000000,1942.000000,1.000000,2003-02-01,,6.000000,"Pre Pay","CAT 200","BS110","Active"
"K313930","Male",14.000000,3175.000000,2.000000,2003-09-01,,9.000000,"Pre Pay","CAT 200","BS110","Active"
"K313940","Female",30.000000,7782.000000,4.000000,2003-05-13,2005-12-13,11.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K313950","Male",33.000000,7830.000000,4.000000,2004-03-10,,2.000000,"Pre Pay","CAT 200","BS110","Active"
"K313960","Male",34.000000,4552.000000,2.000000,2004-05-23,,6.000000,"Pre Pay","CAT 200","S50","Active"
"K313970","Female",15.000000,6261.000000,3.000000,2005-02-12,,1.000000,"Pre Pay","CAT 200","CAS30","Active"
"K313980","Female",52.000000,5955.000000,3.000000,2004-01-10,2008-07-16,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K313990","Male",23.000000,5595.000000,3.000000,2005-10-24,2007-09-11,9.000000,"Pre Pay","CAT 200","S50","Churned"
"K314000","Male",23.000000,1096.000000,1.000000,2003-05-16,2007-01-13,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314010","Male",63.000000,7067.000000,3.000000,2005-05-14,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K314020","Male",16.000000,6619.000000,3.000000,2005-08-15,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K314030","Male",52.000000,5259.000000,3.000000,2003-07-16,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K314040","Male",29.000000,9858.000000,4.000000,2006-11-08,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K314050","Male",22.000000,4965.000000,2.000000,2005-11-02,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K314060","Male",37.000000,3586.000000,2.000000,2006-07-24,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K314070","Female",27.000000,1285.000000,1.000000,2004-02-11,2006-11-22,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314080","Female",23.000000,6277.000000,3.000000,2004-05-23,2006-07-26,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314090","Male",21.000000,9667.000000,4.000000,2004-01-23,2006-07-14,0.000000,"Pre Pay","CAT 200","S50","Churned"
"K314100","Male",45.000000,9663.000000,4.000000,2006-01-19,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K314110","Male",21.000000,2133.000000,1.000000,2004-02-14,2008-05-21,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314120","Female",49.000000,8988.000000,4.000000,2004-09-27,2006-04-28,6.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314130","Male",23.000000,7581.000000,4.000000,2005-05-24,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K314140","Female",14.000000,2042.000000,1.000000,2003-06-26,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K314150","Female",22.000000,3500.000000,2.000000,2004-11-08,2007-10-16,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314160","Female",38.000000,5013.000000,3.000000,2005-05-27,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K314170","Female",18.000000,4216.000000,2.000000,2005-01-18,,2.000000,"Pre Pay","CAT 200","WC95","Active"
"K314180","Female",14.000000,8238.000000,4.000000,2004-05-24,2007-06-15,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314190","Male",32.000000,7136.000000,3.000000,2006-09-15,2010-11-14,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314200","Female",14.000000,4293.000000,2.000000,2004-09-23,2008-01-13,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314210","Female",25.000000,7164.000000,3.000000,2003-09-10,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K314220","Male",57.000000,8349.000000,4.000000,2005-08-23,,7.000000,"Pre Pay","CAT 200","S50","Active"
"K314230","Female",46.000000,7604.000000,4.000000,2003-11-17,2007-05-14,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314240","Male",32.000000,1877.000000,1.000000,2004-11-08,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K314250","Male",18.000000,9747.000000,4.000000,2004-05-03,2005-07-24,2.000000,"Pre Pay","CAT 200","S50","Churned"
"K314260","Female",38.000000,7938.000000,4.000000,2005-10-05,2009-07-13,10.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314270","Male",38.000000,2432.000000,1.000000,2004-06-09,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K314280","Male",48.000000,3073.000000,2.000000,2006-08-02,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K314290","Male",21.000000,1062.000000,1.000000,2005-08-24,2007-05-21,5.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314300","Male",34.000000,9652.000000,4.000000,2004-04-26,,4.000000,"Pre Pay","CAT 200","BS110","Active"
"K314310","Male",38.000000,8214.000000,4.000000,2004-05-21,2007-04-09,2.000000,"Pre Pay","CAT 200","S50","Churned"
"K314320","Female",51.000000,1053.000000,1.000000,2004-08-19,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K314330","Male",29.000000,3042.000000,2.000000,2006-03-31,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K314340","Male",49.000000,9382.000000,4.000000,2005-09-09,2009-12-16,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314350","Male",14.000000,8945.000000,4.000000,2005-11-12,2009-06-06,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314360","Male",17.000000,9721.000000,4.000000,2004-10-07,,6.000000,"Pre Pay","CAT 200","BS110","Active"
"K314370","Male",34.000000,4926.000000,2.000000,2006-06-23,,5.000000,"Pre Pay","CAT 200","S50","Active"
"K314380","Male",17.000000,2571.000000,2.000000,2004-01-26,,10.000000,"Pre Pay","CAT 200","S50","Active"
"K314390","Male",73.000000,5190.000000,3.000000,2005-07-22,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K314400","Male",17.000000,3215.000000,2.000000,2005-03-15,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K314410","Female",24.000000,2781.000000,2.000000,2004-12-26,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K314420","Female",25.000000,1225.000000,1.000000,2006-01-08,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K314430","Female",34.000000,8796.000000,4.000000,2003-08-06,,0.000000,"Pre Pay","CAT 200","WC95","Active"
"K314440","Female",32.000000,9834.000000,4.000000,2006-01-05,,7.000000,"Pre Pay","CAT 200","WC95","Active"
"K314450","Female",19.000000,5845.000000,3.000000,2005-03-20,,2.000000,"Pre Pay","CAT 200","BS110","Active"
"K314460","Female",21.000000,1379.000000,1.000000,2006-12-05,,0.000000,"Pre Pay","CAT 200","WC95","Active"
"K314470","Male",38.000000,1074.000000,1.000000,2005-10-13,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K314480","Female",25.000000,3762.000000,2.000000,2004-12-26,2005-10-26,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314490","Male",29.000000,5168.000000,3.000000,2005-08-06,,9.000000,"Pre Pay","CAT 200","BS110","Active"
"K314500","Male",39.000000,5661.000000,3.000000,2006-07-21,,7.000000,"Pre Pay","CAT 200","BS110","Active"
"K314510","Male",31.000000,5186.000000,3.000000,2004-04-13,2008-12-22,8.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314520","Male",39.000000,4628.000000,2.000000,2006-05-15,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K314530","Male",12.000000,2000.000000,1.000000,2006-04-16,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K314540","Female",48.000000,7744.000000,4.000000,2006-09-24,,2.000000,"Pre Pay","CAT 200","WC95","Active"
"K314550","Male",52.000000,9118.000000,4.000000,2006-03-22,2008-06-12,4.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314560","Female",33.000000,9311.000000,4.000000,2005-05-22,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K314570","Male",34.000000,2250.000000,1.000000,2003-08-31,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K314580","Female",31.000000,4954.000000,2.000000,2006-11-23,,2.000000,"Pre Pay","CAT 200","BS110","Active"
"K314590","Male",15.000000,7476.000000,3.000000,2006-09-09,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K314600","Male",32.000000,6194.000000,3.000000,2005-01-08,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K314610","Male",39.000000,6243.000000,3.000000,2003-12-04,2006-03-15,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314620","Female",22.000000,3801.000000,2.000000,2004-03-18,2007-07-13,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314630","Male",34.000000,8151.000000,4.000000,2004-06-10,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K314640","Female",50.000000,8806.000000,4.000000,2005-04-08,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K314650","Female",47.000000,1189.000000,1.000000,2004-09-07,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K314660","Female",33.000000,4634.000000,2.000000,2005-09-06,2009-07-05,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314670","Female",45.000000,1574.000000,1.000000,2006-07-03,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K314680","Female",22.000000,8062.000000,4.000000,2004-04-14,,0.000000,"Pre Pay","CAT 200","WC95","Active"
"K314690","Female",73.000000,5250.000000,3.000000,2006-10-28,,8.000000,"Pre Pay","CAT 200","BS110","Active"
"K314700","Female",36.000000,3773.000000,2.000000,2006-12-23,,2.000000,"Pre Pay","CAT 200","BS110","Active"
"K314710","Female",24.000000,6571.000000,3.000000,2005-10-28,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K314720","Female",19.000000,9695.000000,4.000000,2004-03-25,,0.000000,"Pre Pay","CAT 200","WC95","Active"
"K314730","Male",16.000000,4101.000000,2.000000,2005-03-17,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K314740","Male",20.000000,8786.000000,4.000000,2005-06-20,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K314750","Female",53.000000,1825.000000,1.000000,2003-09-18,,0.000000,"Pre Pay","CAT 200","WC95","Active"
"K314760","Female",45.000000,4833.000000,2.000000,2004-08-20,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K314770","Female",20.000000,7993.000000,4.000000,2003-05-07,,9.000000,"Pre Pay","CAT 200","BS110","Active"
"K314780","Male",17.000000,5990.000000,3.000000,2005-10-25,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K314790","Male",21.000000,4912.000000,2.000000,2006-03-27,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K314800","Male",24.000000,6063.000000,3.000000,2006-06-26,2008-05-25,10.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314810","Male",35.000000,2116.000000,1.000000,2003-03-15,,2.000000,"Pre Pay","CAT 200","BS110","Active"
"K314820","Female",40.000000,5278.000000,3.000000,2003-01-03,,7.000000,"Pre Pay","CAT 200","WC95","Active"
"K314830","Male",34.000000,5454.000000,3.000000,2005-09-24,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K314840","Male",48.000000,4075.000000,2.000000,2006-01-16,2008-10-14,7.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314850","Male",19.000000,2311.000000,1.000000,2005-06-10,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K314860","Male",54.000000,9775.000000,4.000000,2004-03-23,,6.000000,"Pre Pay","CAT 200","S50","Active"
"K314870","Female",20.000000,4290.000000,2.000000,2003-06-11,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K314880","Male",20.000000,8945.000000,4.000000,2004-11-11,,9.000000,"Pre Pay","CAT 200","S50","Active"
"K314890","Male",23.000000,6852.000000,3.000000,2004-08-17,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K314900","Female",14.000000,2108.000000,1.000000,2005-04-22,,5.000000,"Pre Pay","CAT 200","WC95","Active"
"K314910","Female",51.000000,1838.000000,1.000000,2004-10-25,2005-09-05,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314920","Male",63.000000,9944.000000,4.000000,2006-02-07,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K314930","Female",31.000000,4745.000000,2.000000,2004-08-24,2005-10-03,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314940","Female",27.000000,8783.000000,4.000000,2006-01-17,2008-03-15,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K314950","Female",15.000000,3361.000000,2.000000,2006-06-15,,3.000000,"Pre Pay","CAT 200","WC95","Active"
"K314960","Male",19.000000,2692.000000,2.000000,2005-06-15,,3.000000,"Pre Pay","CAT 200","S50","Active"
"K314970","Male",31.000000,2328.000000,1.000000,2003-06-27,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K314980","Male",55.000000,4278.000000,2.000000,2005-09-16,,8.000000,"Pre Pay","CAT 200","S50","Active"
"K314990","Male",21.000000,5147.000000,3.000000,2005-06-21,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K315000","Female",41.000000,5984.000000,3.000000,2004-01-06,2005-09-05,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315010","Male",38.000000,7750.000000,4.000000,2005-02-15,2007-06-18,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315020","Female",16.000000,5920.000000,3.000000,2006-11-02,2008-01-15,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315030","Female",17.000000,8946.000000,4.000000,2005-09-16,,2.000000,"Pre Pay","CAT 200","BS110","Active"
"K315040","Female",43.000000,5676.000000,3.000000,2003-10-13,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K315050","Male",28.000000,4783.000000,2.000000,2006-02-02,,2.000000,"Pre Pay","CAT 200","BS110","Active"
"K315060","Male",17.000000,2494.000000,1.000000,2003-02-15,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K315070","Female",25.000000,7510.000000,4.000000,2003-04-05,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K315080","Male",21.000000,4432.000000,2.000000,2005-01-25,,10.000000,"Pre Pay","CAT 200","S50","Active"
"K315090","Male",44.000000,3891.000000,2.000000,2005-01-26,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K315100","Male",13.000000,1698.000000,1.000000,2004-05-07,,2.000000,"Pre Pay","CAT 200","BS110","Active"
"K315110","Male",26.000000,8754.000000,4.000000,2006-03-05,,8.000000,"Pre Pay","CAT 200","S50","Active"
"K315120","Male",15.000000,3172.000000,2.000000,2006-09-01,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K315130","Female",35.000000,4969.000000,2.000000,2006-04-13,2007-02-20,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K315140","Female",42.000000,3052.000000,2.000000,2004-05-27,2007-10-25,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315150","Male",30.000000,3530.000000,2.000000,2005-09-23,2009-04-25,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315160","Female",31.000000,4556.000000,2.000000,2006-06-01,,4.000000,"Pre Pay","CAT 200","BS110","Active"
"K315170","Female",32.000000,6236.000000,3.000000,2005-04-14,,11.000000,"Pre Pay","CAT 200","WC95","Active"
"K315180","Female",14.000000,5120.000000,3.000000,2004-05-06,,10.000000,"Pre Pay","CAT 200","WC95","Active"
"K315190","Male",17.000000,7617.000000,4.000000,2003-08-23,2006-04-29,9.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315200","Male",22.000000,8387.000000,4.000000,2004-06-06,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K315210","Male",70.000000,1535.000000,1.000000,2003-06-22,2005-02-28,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315220","Male",58.000000,1023.000000,1.000000,2003-08-02,2004-12-16,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K315230","Female",17.000000,5854.000000,3.000000,2004-03-09,2005-03-23,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K315240","Male",19.000000,7560.000000,4.000000,2006-06-26,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K315250","Male",21.000000,4200.000000,2.000000,2006-02-14,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K315260","Female",33.000000,9149.000000,4.000000,2005-08-31,2007-05-09,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K315270","Female",20.000000,8592.000000,4.000000,2005-08-16,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K315280","Male",38.000000,1772.000000,1.000000,2006-12-23,,5.000000,"Pre Pay","CAT 200","S50","Active"
"K315290","Male",30.000000,8828.000000,4.000000,2004-12-08,2007-07-22,7.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315300","Female",14.000000,4824.000000,2.000000,2004-08-08,2006-04-24,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315310","Female",17.000000,4759.000000,2.000000,2003-08-04,,2.000000,"Pre Pay","CAT 200","WC95","Active"
"K315320","Female",14.000000,9620.000000,4.000000,2004-10-26,2005-11-16,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315330","Female",28.000000,1454.000000,1.000000,2004-05-10,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K315340","Male",54.000000,3119.000000,2.000000,2006-01-04,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K315350","Male",46.000000,9082.000000,4.000000,2004-06-21,,8.000000,"Pre Pay","CAT 200","BS110","Active"
"K315360","Female",22.000000,2216.000000,1.000000,2006-04-19,,0.000000,"Pre Pay","CAT 200","WC95","Active"
"K315370","Male",28.000000,9222.000000,4.000000,2004-03-27,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K315380","Male",54.000000,1912.000000,1.000000,2003-09-03,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K315390","Female",40.000000,5632.000000,3.000000,2003-06-21,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K315400","Male",15.000000,6655.000000,3.000000,2005-09-25,,5.000000,"Pre Pay","CAT 200","BS110","Active"
"K315410","Female",21.000000,7468.000000,3.000000,2005-01-04,2008-09-25,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315420","Female",40.000000,3954.000000,2.000000,2006-10-22,2007-11-06,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315430","Female",20.000000,1484.000000,1.000000,2005-08-26,,2.000000,"Pre Pay","CAT 200","WC95","Active"
"K315440","Male",30.000000,2552.000000,2.000000,2006-01-24,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K315450","Female",30.000000,5781.000000,3.000000,2006-06-21,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K315460","Female",16.000000,4822.000000,2.000000,2003-11-26,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K315470","Female",37.000000,5661.000000,3.000000,2006-04-17,,0.000000,"Pre Pay","CAT 200","WC95","Active"
"K315480","Male",27.000000,4598.000000,2.000000,2006-12-08,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K315490","Female",13.000000,4442.000000,2.000000,2006-02-27,2010-04-17,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315500","Male",40.000000,3956.000000,2.000000,2006-08-17,2010-07-22,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315510","Male",12.000000,2267.000000,1.000000,2005-10-28,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K315520","Female",30.000000,3400.000000,2.000000,2003-01-15,,2.000000,"Pre Pay","CAT 200","WC95","Active"
"K315530","Male",24.000000,2794.000000,2.000000,2005-12-10,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K315540","Male",30.000000,6114.000000,3.000000,2005-11-03,,10.000000,"Pre Pay","CAT 200","BS110","Active"
"K315550","Female",44.000000,3237.000000,2.000000,2003-10-11,,0.000000,"Pre Pay","CAT 200","WC95","Active"
"K315560","Male",57.000000,7522.000000,4.000000,2006-01-18,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K315570","Female",31.000000,6788.000000,3.000000,2004-09-18,,10.000000,"Pre Pay","CAT 200","WC95","Active"
"K315580","Male",41.000000,3341.000000,2.000000,2003-11-15,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K315590","Male",24.000000,1484.000000,1.000000,2006-07-02,,11.000000,"Pre Pay","CAT 200","S50","Active"
"K315600","Male",12.000000,7957.000000,4.000000,2004-09-17,,5.000000,"Pre Pay","CAT 200","S50","Active"
"K315610","Female",19.000000,3549.000000,2.000000,2006-03-11,,2.000000,"Pre Pay","CAT 200","WC95","Active"
"K315620","Male",19.000000,2293.000000,1.000000,2005-02-19,2007-02-12,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315630","Male",66.000000,6487.000000,3.000000,2005-11-20,2008-08-12,4.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315640","Female",31.000000,5048.000000,3.000000,2005-07-16,,11.000000,"Pre Pay","CAT 200","CAS30","Active"
"K315650","Female",27.000000,2065.000000,1.000000,2005-03-28,,0.000000,"Pre Pay","CAT 200","WC95","Active"
"K315660","Male",26.000000,9193.000000,4.000000,2004-09-08,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K315670","Male",18.000000,4414.000000,2.000000,2003-06-22,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K315680","Male",43.000000,4080.000000,2.000000,2004-01-15,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K315690","Male",31.000000,5559.000000,3.000000,2006-11-09,2007-04-09,0.000000,"Pre Pay","CAT 200","S50","Churned"
"K315700","Male",16.000000,6163.000000,3.000000,2003-04-28,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K315710","Female",40.000000,1467.000000,1.000000,2005-01-14,,2.000000,"Pre Pay","CAT 200","WC95","Active"
"K315720","Male",33.000000,5954.000000,3.000000,2004-05-07,2007-12-25,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315730","Female",31.000000,3264.000000,2.000000,2003-02-05,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K315740","Male",30.000000,3620.000000,2.000000,2003-01-17,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K315750","Female",27.000000,6209.000000,3.000000,2004-04-26,2006-09-17,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K315760","Female",31.000000,7825.000000,4.000000,2003-05-18,2004-02-24,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315770","Male",13.000000,9274.000000,4.000000,2004-01-14,2007-07-29,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315780","Male",51.000000,8304.000000,4.000000,2004-05-04,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K315790","Female",30.000000,6798.000000,3.000000,2005-08-19,2006-04-12,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315800","Female",18.000000,8992.000000,4.000000,2006-08-09,2008-05-11,9.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315810","Female",21.000000,9754.000000,4.000000,2003-12-25,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K315820","Male",28.000000,7579.000000,4.000000,2004-11-26,,2.000000,"Pre Pay","CAT 200","BS110","Active"
"K315830","Male",18.000000,6862.000000,3.000000,2006-02-06,,7.000000,"Pre Pay","CAT 200","S50","Active"
"K315840","Male",45.000000,7697.000000,4.000000,2004-03-08,,9.000000,"Pre Pay","CAT 200","S50","Active"
"K315850","Female",14.000000,1816.000000,1.000000,2005-02-27,2008-08-24,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315860","Male",25.000000,9040.000000,4.000000,2006-01-11,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K315870","Female",14.000000,9337.000000,4.000000,2004-06-16,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K315880","Female",23.000000,9220.000000,4.000000,2006-05-21,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K315890","Male",22.000000,1445.000000,1.000000,2005-03-31,,3.000000,"Pre Pay","CAT 200","S50","Active"
"K315900","Male",33.000000,7898.000000,4.000000,2004-03-22,2008-08-21,7.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315910","Male",13.000000,2764.000000,2.000000,2003-05-10,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K315920","Male",15.000000,5813.000000,3.000000,2005-09-28,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K315930","Female",38.000000,2386.000000,1.000000,2006-10-17,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K315940","Female",24.000000,8587.000000,4.000000,2005-03-20,,4.000000,"Pre Pay","CAT 200","WC95","Active"
"K315950","Male",20.000000,5033.000000,3.000000,2005-03-23,2006-10-24,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315960","Female",41.000000,3547.000000,2.000000,2003-06-09,2005-06-26,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K315970","Female",42.000000,8358.000000,4.000000,2006-02-09,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K315980","Female",37.000000,7856.000000,4.000000,2003-04-03,,0.000000,"Pre Pay","CAT 200","WC95","Active"
"K315990","Female",12.000000,6888.000000,3.000000,2006-12-19,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K316000","Female",19.000000,6442.000000,3.000000,2003-07-18,,2.000000,"Pre Pay","CAT 200","WC95","Active"
"K316010","Male",45.000000,9341.000000,4.000000,2003-10-15,2006-08-05,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316020","Female",36.000000,4825.000000,2.000000,2003-12-12,,10.000000,"Pre Pay","CAT 200","WC95","Active"
"K316030","Female",36.000000,2432.000000,1.000000,2005-01-15,,4.000000,"Pre Pay","CAT 200","BS110","Active"
"K316040","Female",23.000000,6813.000000,3.000000,2003-12-06,2004-02-18,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316050","Male",26.000000,2755.000000,2.000000,2003-07-12,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K316060","Male",38.000000,7350.000000,3.000000,2005-05-07,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K316070","Male",21.000000,5757.000000,3.000000,2006-07-22,2008-02-14,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316080","Male",33.000000,9283.000000,4.000000,2006-07-23,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K316090","Female",20.000000,7970.000000,4.000000,2005-12-02,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K316100","Female",23.000000,4954.000000,2.000000,2006-11-12,,0.000000,"Pre Pay","CAT 200","WC95","Active"
"K316110","Male",19.000000,8269.000000,4.000000,2006-12-16,2009-05-08,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316120","Female",28.000000,2066.000000,1.000000,2004-10-01,,2.000000,"Pre Pay","CAT 200","WC95","Active"
"K316130","Male",46.000000,5917.000000,3.000000,2004-09-25,,2.000000,"Pre Pay","CAT 200","BS110","Active"
"K316140","Female",18.000000,5657.000000,3.000000,2006-12-24,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K316150","Male",43.000000,2510.000000,2.000000,2006-09-23,2009-10-18,6.000000,"Pre Pay","CAT 200","BS110","Churned"
"K316160","Male",39.000000,5864.000000,3.000000,2006-08-20,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K316170","Female",14.000000,6796.000000,3.000000,2004-10-07,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K316180","Female",22.000000,3290.000000,2.000000,2006-09-22,,10.000000,"Pre Pay","CAT 200","WC95","Active"
