customer_id,data_known,gender,age,tariff,dropped_calls,handset,peak_mins,peak_rate,bill_peak,offpeak_mins,offpeak_rate,bill_offpeak,gadget_A,gadget_B,gadget_C,gadget_D,gadget_A_revenues,gadget_B_revenues,gadget_C_revenues,gadget_D_revenues
"N326660","yes","Female",26.000000,"CAT 200",1.000000,"BS110",960.000000,10.000000,96.000000,148.500001,5.000000,7.425000,"T","F","F","F",8.000000,0.000000,0.000000,0.000000
"N363190","yes","Female",36.000000,"CAT 200",2.000000,"WC95",853.200000,10.000000,85.320000,143.099999,5.000000,7.155000,"T","F","F","F",11.000000,0.000000,0.000000,0.000000
"N121330","yes","Female",38.000000,"CAT 200",10.000000,"ASAD90",1111.800000,10.000000,111.180000,291.000000,5.000000,14.550000,"T","F","T","T",8.000000,0.000000,32.000000,39.000000
"N316780","yes","Male",29.000000,"CAT 200",0.000000,"BS110",1044.600000,10.000000,104.460000,180.900000,5.000000,9.045000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N143550","yes","Female",41.000000,"CAT 200",0.000000,"ASAD90",1645.800000,10.000000,164.580000,138.900000,5.000000,6.945000,"F","T","T","T",0.000000,19.000000,30.000000,35.000000
"N242640","yes","Female",12.000000,"Play 300",1.000000,"BS110",378.600000,25.000000,94.650000,376.499999,2.000000,7.530000,"T","T","T","T",14.000000,20.000000,29.000000,40.000000
"N131440","yes","Female",53.000000,"CAT 200",2.000000,"ASAD170",1861.800000,10.000000,186.180000,437.699999,5.000000,21.885000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N231800","yes","Male",35.000000,"Play 100",0.000000,"BS110",149.400000,25.000000,37.350000,99.000000,5.000000,4.950000,"T","T","T","F",12.000000,20.000000,30.000000,0.000000
"N374580","yes","Female",34.000000,"CAT 50",0.000000,"CAS30",176.400001,15.000000,26.460000,43.500000,5.000000,2.175000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N263240","yes","Male",21.000000,"Play 100",3.000000,"BS210",112.800002,25.000000,28.200001,305.700000,5.000000,15.285000,"T","F","F","F",7.000000,0.000000,0.000000,0.000000
"N365530","yes","Male",12.000000,"CAT 200",2.000000,"S50",1645.200000,10.000000,164.520000,336.299999,5.000000,16.815000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N107830","yes","Female",31.000000,"CAT 100",2.000000,"S50",454.200000,15.000000,68.130000,141.300000,5.000000,7.065000,"T","T","F","T",10.000000,17.000000,0.000000,35.000000
"N105850","yes","Female",33.000000,"CAT 100",1.000000,"ASAD170",357.000000,15.000000,53.550000,152.400000,5.000000,7.620000,"T","T","T","T",8.000000,15.000000,28.000000,37.000000
"N137700","yes","Male",28.000000,"CAT 200",2.000000,"ASAD90",618.000000,10.000000,61.800000,536.100000,5.000000,26.805000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N116240","yes","Female",33.000000,"CAT 200",5.000000,"ASAD170",1205.399999,10.000000,120.540000,856.500000,5.000000,42.825000,"T","T","T","F",7.000000,23.000000,28.000000,0.000000
"N112520","yes","Female",44.000000,"CAT 200",0.000000,"S50",1182.600000,10.000000,118.260000,526.800000,5.000000,26.340000,"T","F","T","T",7.000000,0.000000,29.000000,38.000000
"N160650","yes","Female",42.000000,"Play 300",2.000000,"S50",352.200001,25.000000,88.050000,882.900000,2.000000,17.658000,"T","T","T","F",9.000000,20.000000,27.000000,0.000000
"N269130","yes","Male",33.000000,"Play 100",0.000000,"BS210",92.400001,25.000000,23.100000,410.699999,5.000000,20.535000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N182200","yes","Female",15.000000,"CAT 200",1.000000,"ASAD90",596.400000,10.000000,59.640000,302.100001,5.000000,15.105000,"T","F","T","F",9.000000,0.000000,27.000000,0.000000
"N135430","yes","Male",35.000000,"CAT 200",2.000000,"S50",1069.800000,10.000000,106.980000,785.700000,5.000000,39.285000,"F","T","F","T",0.000000,18.000000,0.000000,37.000000
"N146600","yes","Female",53.000000,"CAT 200",5.000000,"S50",1107.599999,10.000000,110.760000,630.900001,5.000000,31.545000,"T","T","F","T",10.000000,26.000000,0.000000,44.000000
"N394170","yes","Male",34.000000,"Play 300",0.000000,"CAS60",448.200001,25.000000,112.050000,624.600000,2.000000,12.492000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N394900","yes","Male",38.000000,"Play 300",0.000000,"ASAD90",316.800000,25.000000,79.200000,471.300000,2.000000,9.426000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N362690","yes","Male",37.000000,"CAT 200",0.000000,"CAS30",804.000000,10.000000,80.400000,280.200000,5.000000,14.010000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N400910","yes","Female",26.000000,"CAT 100",12.000000,"SOP10",492.000000,15.000000,73.800000,175.800000,5.000000,8.790000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N377010","yes","Female",48.000000,"Play 100",41.000000,"CAS60",256.200000,25.000000,64.050000,266.100000,5.000000,13.305000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N397640","yes","Female",39.000000,"CAT 100",15.000000,"SOP20",320.400000,15.000000,48.060000,118.800000,5.000000,5.940000,"F","T","T","F",0.000000,17.000000,29.000000,0.000000
"N103870","yes","Female",29.000000,"CAT 100",9.000000,"ASAD90",784.200001,15.000000,117.630000,21.000000,5.000000,1.050000,"T","T","F","T",11.000000,22.000000,0.000000,39.000000
"N279970","yes","Female",31.000000,"Play 300",5.000000,"BS210",441.000000,25.000000,110.250000,459.000000,2.000000,9.180000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N130310","yes","Male",70.000000,"CAT 200",2.000000,"ASAD90",1468.200000,10.000000,146.820000,384.300000,5.000000,19.215000,"F","T","T","T",0.000000,23.000000,32.000000,38.000000
"N391200","yes","Male",12.000000,"Play 300",0.000000,"S80",391.200001,25.000000,97.800000,384.299999,2.000000,7.686000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N181050","yes","Male",17.000000,"CAT 200",0.000000,"ASAD170",898.800000,10.000000,89.880000,276.600000,5.000000,13.830000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N349910","yes","Female",28.000000,"CAT 100",3.000000,"WC95",376.199999,15.000000,56.430000,90.000000,5.000000,4.500000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N337090","yes","Male",42.000000,"CAT 100",5.000000,"S50",715.800000,15.000000,107.370000,94.500001,5.000000,4.725000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N368150","yes","Female",27.000000,"CAT 200",1.000000,"WC95",1071.599999,10.000000,107.160000,414.599999,5.000000,20.730000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N364010","yes","Male",35.000000,"CAT 200",0.000000,"S50",796.200000,10.000000,79.620000,239.700000,5.000000,11.985000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N168070","yes","Male",23.000000,"CAT 100",2.000000,"ASAD90",423.000000,15.000000,63.450000,247.500000,5.000000,12.375000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N325190","yes","Male",12.000000,"CAT 200",0.000000,"BS110",691.800000,10.000000,69.180000,441.900000,5.000000,22.095000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N417550","yes","Female",56.000000,"Play 300",13.000000,"SOP20",511.800001,25.000000,127.950000,467.699999,2.000000,9.354000,"F","T","F","T",0.000000,22.000000,0.000000,42.000000
"N231090","yes","Female",51.000000,"Play 100",0.000000,"S50",66.000000,25.000000,16.500000,134.700001,5.000000,6.735000,"T","F","F","T",11.000000,0.000000,0.000000,32.000000
"N176750","yes","Female",20.000000,"CAT 200",2.000000,"ASAD90",912.600000,10.000000,91.260000,494.700000,5.000000,24.735000,"T","T","T","T",8.000000,18.000000,27.000000,36.000000
"N231310","yes","Female",29.000000,"Play 100",2.000000,"S50",61.200000,25.000000,15.300000,109.800000,5.000000,5.490000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N304490","yes","Male",25.000000,"CAT 200",0.000000,"BS110",1343.399999,10.000000,134.340000,36.000000,5.000000,1.800000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N220560","yes","Male",34.000000,"Play 100",2.000000,"BS110",213.000000,25.000000,53.250000,136.500001,5.000000,6.825000,"F","T","T","T",0.000000,22.000000,36.000000,41.000000
"N169990","yes","Male",15.000000,"CAT 100",7.000000,"S50",585.600000,15.000000,87.840000,269.700000,5.000000,13.485000,"F","T","F","T",0.000000,19.000000,0.000000,41.000000
"N282470","yes","Male",35.000000,"CAT 100",1.000000,"S50",343.800000,15.000000,51.570000,200.400000,5.000000,10.020000,"T","F","T","T",11.000000,0.000000,28.000000,36.000000
"N117630","yes","Male",50.000000,"CAT 200",2.000000,"S80",1129.200000,10.000000,112.920000,428.100000,5.000000,21.405000,"T","F","F","F",8.000000,0.000000,0.000000,0.000000
"N350850","yes","Female",16.000000,"CAT 100",2.000000,"WC95",466.799999,15.000000,70.020000,217.200001,5.000000,10.860000,"T","F","F","F",9.000000,0.000000,0.000000,0.000000
"N361280","yes","Female",40.000000,"CAT 200",0.000000,"WC95",1261.200001,10.000000,126.120000,542.399999,5.000000,27.120000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N360700","yes","Male",20.000000,"CAT 200",0.000000,"S50",1103.400000,10.000000,110.340000,492.000000,5.000000,24.600000,"F","T","T","T",0.000000,17.000000,33.000000,41.000000
"N156280","yes","Female",26.000000,"Play 100",7.000000,"ASAD170",317.399999,25.000000,79.350000,361.800001,5.000000,18.090000,"T","T","T","F",5.000000,18.000000,31.000000,0.000000
"N118260","yes","Female",35.000000,"CAT 200",2.000000,"ASAD90",919.200000,10.000000,91.920000,414.300001,5.000000,20.715000,"T","T","F","T",9.000000,19.000000,0.000000,39.000000
"N238430","yes","Male",25.000000,"CAT 50",2.000000,"S50",198.000000,15.000000,29.700000,100.500000,5.000000,5.025000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N392040","yes","Male",18.000000,"Play 300",1.000000,"CAS60",529.200000,25.000000,132.300000,563.400000,2.000000,11.268000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N301880","yes","Female",41.000000,"CAT 100",1.000000,"CAS30",499.800000,15.000000,74.970000,269.400000,5.000000,13.470000,"T","F","F","F",11.000000,0.000000,0.000000,0.000000
"N278660","yes","Female",40.000000,"Play 300",1.000000,"S80",335.400000,25.000000,83.850000,481.500000,2.000000,9.630000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N277210","yes","Male",33.000000,"Play 300",2.000000,"BS210",320.399999,25.000000,80.100000,355.500000,2.000000,7.110000,"F","T","T","F",0.000000,23.000000,30.000000,0.000000
"N400140","yes","Female",36.000000,"CAT 100",15.000000,"SOP10",618.599999,15.000000,92.790000,277.200000,5.000000,13.860000,"T","T","F","F",8.000000,23.000000,0.000000,0.000000
"N237940","yes","Male",19.000000,"CAT 200",2.000000,"BS110",798.000000,10.000000,79.800000,418.800000,5.000000,20.940000,"T","T","F","T",7.000000,24.000000,0.000000,41.000000
"N193260","yes","Male",19.000000,"CAT 200",2.000000,"S50",1194.000000,10.000000,119.400000,484.199999,5.000000,24.210000,"F","T","T","T",0.000000,20.000000,32.000000,44.000000
"N333740","yes","Female",28.000000,"CAT 50",0.000000,"CAS30",249.000000,15.000000,37.350000,142.199999,5.000000,7.110000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N308340","yes","Female",30.000000,"CAT 200",9.000000,"WC95",1169.399999,10.000000,116.940000,53.399999,5.000000,2.670000,"F","T","T","T",0.000000,22.000000,31.000000,42.000000
"N125130","yes","Female",35.000000,"CAT 200",8.000000,"ASAD170",1543.200000,10.000000,154.320000,156.900000,5.000000,7.845000,"F","T","F","F",0.000000,23.000000,0.000000,0.000000
"N107180","yes","Female",40.000000,"CAT 100",0.000000,"ASAD90",536.400000,15.000000,80.460000,406.200001,5.000000,20.310000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N412050","yes","Male",12.000000,"Play 100",13.000000,"SOP20",56.400000,25.000000,14.100000,122.700001,5.000000,6.135000,"T","T","F","F",8.000000,19.000000,0.000000,0.000000
"N380790","yes","Male",45.000000,"Play 100",2.000000,"ASAD90",85.199999,25.000000,21.300000,545.700000,5.000000,27.285000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N380410","yes","Male",33.000000,"Play 100",39.000000,"CAS60",57.600000,25.000000,14.400000,355.500001,5.000000,17.775000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N333240","yes","Male",28.000000,"CAT 50",1.000000,"CAS30",167.400001,15.000000,25.110000,69.900001,5.000000,3.495000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N107490","yes","Male",36.000000,"CAT 100",11.000000,"S80",420.600000,15.000000,63.090000,312.000000,5.000000,15.600000,"F","T","T","F",0.000000,20.000000,26.000000,0.000000
"N211890","yes","Female",24.000000,"CAT 50",0.000000,"CAS30",62.399999,15.000000,9.360000,23.700001,5.000000,1.185000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N320450","yes","Male",42.000000,"CAT 200",2.000000,"S50",762.599999,10.000000,76.260000,232.800000,5.000000,11.640000,"F","F","T","F",0.000000,0.000000,29.000000,0.000000
"N118430","yes","Male",34.000000,"CAT 200",0.000000,"ASAD170",1402.800000,10.000000,140.280000,458.400000,5.000000,22.920000,"T","T","T","T",10.000000,22.000000,31.000000,39.000000
"N295190","yes","Male",35.000000,"CAT 100",5.000000,"CAS30",617.400000,15.000000,92.610000,274.800000,5.000000,13.740000,"F","T","T","T",0.000000,20.000000,32.000000,39.000000
"N150930","yes","Male",32.000000,"CAT 200",2.000000,"S50",1146.599999,10.000000,114.660000,238.200000,5.000000,11.910000,"T","T","T","T",9.000000,18.000000,31.000000,37.000000
"N113170","yes","Male",35.000000,"CAT 200",2.000000,"ASAD170",555.600000,10.000000,55.560000,464.700001,5.000000,23.235000,"T","T","T","T",10.000000,20.000000,30.000000,39.000000
"N219470","yes","Female",30.000000,"Play 100",10.000000,"BS110",60.000000,25.000000,15.000000,171.000000,5.000000,8.550000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N406240","yes","Female",35.000000,"CAT 200",12.000000,"SOP20",1660.200000,10.000000,166.020000,357.900000,5.000000,17.895000,"T","T","T","T",15.000000,21.000000,31.000000,42.000000
"N274140","yes","Female",21.000000,"Play 300",1.000000,"S80",361.800000,25.000000,90.450000,623.399999,2.000000,12.468000,"T","F","T","T",11.000000,0.000000,32.000000,37.000000
"N177590","yes","Female",14.000000,"CAT 200",0.000000,"ASAD90",1140.600001,10.000000,114.060000,116.100001,5.000000,5.805000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N224380","yes","Female",20.000000,"Play 100",1.000000,"S50",52.200000,25.000000,13.050000,89.400000,5.000000,4.470000,"T","T","T","T",5.000000,18.000000,31.000000,37.000000
"N373850","yes","Female",25.000000,"CAT 50",8.000000,"BS110",160.799999,15.000000,24.120000,42.600000,5.000000,2.130000,"T","T","T","F",9.000000,19.000000,29.000000,0.000000
"N231680","yes","Female",45.000000,"Play 100",1.000000,"S50",87.599999,25.000000,21.900000,211.199999,5.000000,10.560000,"T","T","T","F",10.000000,21.000000,29.000000,0.000000
"N227160","yes","Male",24.000000,"Play 100",1.000000,"BS110",80.399999,25.000000,20.100000,187.500001,5.000000,9.375000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N337390","yes","Female",25.000000,"CAT 100",1.000000,"WC95",712.200000,15.000000,106.830000,66.600000,5.000000,3.330000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N107850","yes","Female",46.000000,"CAT 100",1.000000,"S80",460.200000,15.000000,69.030000,427.500000,5.000000,21.375000,"F","T","F","T",0.000000,22.000000,0.000000,41.000000
"N107660","yes","Male",52.000000,"CAT 100",0.000000,"S80",682.200000,15.000000,102.330000,202.500000,5.000000,10.125000,"F","T","F","F",0.000000,18.000000,0.000000,0.000000
"N287760","yes","Female",22.000000,"CAT 100",1.000000,"WC95",351.000000,15.000000,52.650000,219.899999,5.000000,10.995000,"F","F","T","F",0.000000,0.000000,31.000000,0.000000
"N140940","yes","Female",34.000000,"CAT 200",2.000000,"ASAD170",1379.400001,10.000000,137.940000,125.700000,5.000000,6.285000,"T","T","T","T",6.000000,19.000000,26.000000,39.000000
"N337480","yes","Female",29.000000,"CAT 100",4.000000,"WC95",493.800001,15.000000,74.070000,292.500000,5.000000,14.625000,"T","T","T","F",8.000000,22.000000,30.000000,0.000000
"N136650","yes","Male",42.000000,"CAT 200",0.000000,"ASAD170",1428.000000,10.000000,142.800000,420.299999,5.000000,21.015000,"T","F","F","F",11.000000,0.000000,0.000000,0.000000
"N203770","yes","Male",14.000000,"CAT 200",0.000000,"ASAD90",777.000000,10.000000,77.700000,594.000000,5.000000,29.700000,"T","T","T","T",9.000000,15.000000,31.000000,37.000000
"N179700","yes","Male",12.000000,"CAT 200",0.000000,"ASAD90",1406.400001,10.000000,140.640000,76.500001,5.000000,3.825000,"T","T","T","T",12.000000,23.000000,26.000000,39.000000
"N381820","yes","Male",27.000000,"Play 100",3.000000,"ASAD90",247.800000,25.000000,61.950000,270.600000,5.000000,13.530000,"T","T","F","F",9.000000,17.000000,0.000000,0.000000
"N191360","yes","Female",23.000000,"CAT 200",1.000000,"ASAD90",793.800000,10.000000,79.380000,231.900000,5.000000,11.595000,"T","T","T","T",11.000000,18.000000,29.000000,39.000000
"N120430","yes","Female",27.000000,"CAT 200",0.000000,"S50",1169.400000,10.000000,116.940000,273.300001,5.000000,13.665000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N185200","yes","Male",25.000000,"CAT 200",8.000000,"ASAD90",1643.400000,10.000000,164.340000,0.000000,5.000000,0.000000,"F","T","T","T",0.000000,26.000000,33.000000,41.000000
"N135870","yes","Female",26.000000,"CAT 200",2.000000,"S50",730.200000,10.000000,73.020000,242.700000,5.000000,12.135000,"T","T","T","F",14.000000,19.000000,28.000000,0.000000
"N147860","yes","Male",27.000000,"CAT 200",1.000000,"ASAD170",933.000000,10.000000,93.300000,461.700000,5.000000,23.085000,"T","T","T","T",6.000000,19.000000,28.000000,39.000000
"N182820","yes","Female",13.000000,"CAT 200",1.000000,"ASAD90",1016.400000,10.000000,101.640000,273.900000,5.000000,13.695000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N218080","yes","Male",25.000000,"Play 100",0.000000,"BS110",186.600000,25.000000,46.650000,237.000000,5.000000,11.850000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N113590","yes","Female",36.000000,"CAT 200",0.000000,"ASAD170",695.400000,10.000000,69.540000,673.200000,5.000000,33.660000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N269830","yes","Male",53.000000,"Play 100",0.000000,"BS210",78.600000,25.000000,19.650000,645.900000,5.000000,32.295000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N413890","yes","Male",31.000000,"Play 100",13.000000,"S50",290.400000,25.000000,72.600000,347.700001,5.000000,17.385000,"T","T","T","T",8.000000,18.000000,30.000000,33.000000
"N195470","yes","Female",19.000000,"CAT 200",7.000000,"ASAD90",1576.200000,10.000000,157.620000,101.100000,5.000000,5.055000,"T","T","T","T",11.000000,21.000000,32.000000,43.000000
"N292960","yes","Male",23.000000,"CAT 100",2.000000,"S50",493.800000,15.000000,74.070000,390.000000,5.000000,19.500000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N163610","yes","Male",27.000000,"Play 300",1.000000,"S80",405.000000,25.000000,101.250000,487.800001,2.000000,9.756000,"T","T","T","T",7.000000,22.000000,33.000000,43.000000
"N150470","yes","Male",54.000000,"CAT 200",9.000000,"S80",676.199999,10.000000,67.620000,533.700000,5.000000,26.685000,"T","T","T","T",10.000000,16.000000,32.000000,38.000000
"N289050","yes","Female",31.000000,"CAT 100",1.000000,"BS110",339.600000,15.000000,50.940000,297.300000,5.000000,14.865000,"T","T","F","T",12.000000,21.000000,0.000000,42.000000
"N414650","yes","Male",28.000000,"Play 100",12.000000,"SOP20",64.200000,25.000000,16.050000,513.300000,5.000000,25.665000,"T","F","F","T",12.000000,0.000000,0.000000,40.000000
"N196000","yes","Male",17.000000,"CAT 200",2.000000,"ASAD90",2038.800001,10.000000,203.880000,312.300001,5.000000,15.615000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N233190","yes","Female",35.000000,"CAT 100",1.000000,"S50",388.200000,15.000000,58.230000,175.800000,5.000000,8.790000,"F","T","F","F",0.000000,19.000000,0.000000,0.000000
"N155520","yes","Male",27.000000,"CAT 200",1.000000,"S80",901.200000,10.000000,90.120000,406.500000,5.000000,20.325000,"T","T","T","T",8.000000,21.000000,27.000000,41.000000
"N225140","yes","Female",45.000000,"Play 100",2.000000,"BS110",64.200000,25.000000,16.050000,151.500000,5.000000,7.575000,"T","F","F","F",11.000000,0.000000,0.000000,0.000000
"N381020","yes","Male",23.000000,"Play 100",6.000000,"CAS60",82.800001,25.000000,20.700000,594.600000,5.000000,29.730000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N267290","yes","Male",28.000000,"Play 100",1.000000,"BS210",105.600001,25.000000,26.400000,453.000000,5.000000,22.650000,"T","T","T","T",9.000000,16.000000,31.000000,39.000000
"N386180","yes","Male",13.000000,"Play 100",2.000000,"ASAD90",197.400000,25.000000,49.350000,271.800000,5.000000,13.590000,"F","F","F","T",0.000000,0.000000,0.000000,36.000000
"N234200","yes","Female",16.000000,"CAT 100",1.000000,"S50",555.600000,15.000000,83.340000,0.000000,5.000000,0.000000,"F","F","F","T",0.000000,0.000000,0.000000,45.000000
"N330350","yes","Female",41.000000,"CAT 50",0.000000,"WC95",268.800000,15.000000,40.320000,174.300000,5.000000,8.715000,"T","F","F","T",14.000000,0.000000,0.000000,41.000000
"N178990","yes","Male",18.000000,"CAT 200",2.000000,"ASAD170",1164.000000,10.000000,116.400000,50.100000,5.000000,2.505000,"T","F","T","T",12.000000,0.000000,30.000000,40.000000
"N114000","yes","Male",41.000000,"CAT 200",2.000000,"S50",1294.799999,10.000000,129.480000,194.700000,5.000000,9.735000,"T","T","T","F",6.000000,20.000000,33.000000,0.000000
"N183360","yes","Female",22.000000,"CAT 200",1.000000,"ASAD90",1780.800000,10.000000,178.080000,505.800000,5.000000,25.290000,"F","T","F","F",0.000000,18.000000,0.000000,0.000000
"N386040","yes","Male",15.000000,"Play 100",1.000000,"S80",37.200000,25.000000,9.300000,483.000000,5.000000,24.150000,"T","T","F","T",10.000000,18.000000,0.000000,38.000000
"N120350","yes","Female",41.000000,"CAT 200",1.000000,"ASAD90",892.800000,10.000000,89.280000,247.500001,5.000000,12.375000,"T","F","T","T",11.000000,0.000000,29.000000,41.000000
"N107380","yes","Male",68.000000,"CAT 100",1.000000,"ASAD170",672.600000,15.000000,100.890000,224.700000,5.000000,11.235000,"T","T","T","F",10.000000,19.000000,31.000000,0.000000
"N363050","yes","Male",64.000000,"CAT 200",2.000000,"S50",1476.600000,10.000000,147.660000,328.800000,5.000000,16.440000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N202040","yes","Female",21.000000,"CAT 200",1.000000,"ASAD90",1344.599999,10.000000,134.460000,139.200001,5.000000,6.960000,"T","T","F","T",8.000000,14.000000,0.000000,43.000000
"N138290","yes","Male",39.000000,"CAT 200",2.000000,"ASAD90",1343.400001,10.000000,134.340000,417.000000,5.000000,20.850000,"T","T","T","T",7.000000,21.000000,27.000000,38.000000
"N147570","yes","Female",39.000000,"CAT 200",2.000000,"ASAD90",1126.800001,10.000000,112.680000,58.199999,5.000000,2.910000,"T","T","T","F",12.000000,18.000000,25.000000,0.000000
"N341240","yes","Female",12.000000,"CAT 100",1.000000,"WC95",435.600000,15.000000,65.340000,279.600000,5.000000,13.980000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N300280","yes","Male",14.000000,"CAT 100",0.000000,"CAS30",462.600000,15.000000,69.390000,249.000000,5.000000,12.450000,"F","F","F","T",0.000000,0.000000,0.000000,43.000000
"N378390","yes","Female",36.000000,"Play 100",5.000000,"CAS60",118.799999,25.000000,29.700000,483.000000,5.000000,24.150000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N263560","yes","Female",14.000000,"Play 100",0.000000,"S80",237.599999,25.000000,59.400000,173.400001,5.000000,8.670000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N411950","yes","Male",17.000000,"Play 100",12.000000,"SOP10",326.400000,25.000000,81.600000,320.700001,5.000000,16.035000,"T","F","T","T",4.000000,0.000000,28.000000,38.000000
"N273920","yes","Male",43.000000,"Play 300",1.000000,"S80",198.599999,25.000000,49.650000,565.500001,2.000000,11.310000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N226150","yes","Male",32.000000,"Play 100",2.000000,"S50",82.799999,25.000000,20.700000,173.700001,5.000000,8.685000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N320830","yes","Male",16.000000,"CAT 200",2.000000,"CAS30",1006.799999,10.000000,100.680000,62.400001,5.000000,3.120000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N254530","yes","Male",39.000000,"CAT 100",1.000000,"S80",739.800000,15.000000,110.970000,192.900000,5.000000,9.645000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N254420","yes","Male",31.000000,"CAT 100",4.000000,"S80",743.400000,15.000000,111.510000,220.200000,5.000000,11.010000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N279920","yes","Male",19.000000,"Play 300",0.000000,"S80",339.600001,25.000000,84.900000,353.700000,2.000000,7.074000,"T","T","T","T",9.000000,22.000000,29.000000,43.000000
"N385300","yes","Female",56.000000,"Play 100",2.000000,"WC95",84.000000,25.000000,21.000000,466.200000,5.000000,23.310000,"F","F","T","F",0.000000,0.000000,27.000000,0.000000
"N415480","yes","Male",38.000000,"Play 300",13.000000,"SOP20",456.000000,25.000000,114.000000,442.500000,2.000000,8.850000,"F","T","T","T",0.000000,23.000000,26.000000,37.000000
"N258380","yes","Female",12.000000,"CAT 100",2.000000,"S80",754.200000,15.000000,113.130000,156.300001,5.000000,7.815000,"F","F","T","F",0.000000,0.000000,31.000000,0.000000
"N142150","yes","Male",33.000000,"CAT 200",4.000000,"ASAD170",1270.800000,10.000000,127.080000,62.100000,5.000000,3.105000,"T","T","F","T",12.000000,21.000000,0.000000,38.000000
"N238580","yes","Male",29.000000,"CAT 50",10.000000,"S50",217.199999,15.000000,32.580000,54.300000,5.000000,2.715000,"T","F","F","T",11.000000,0.000000,0.000000,44.000000
"N215550","yes","Male",51.000000,"Play 100",2.000000,"BS110",111.000000,25.000000,27.750000,166.200001,5.000000,8.310000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N351740","yes","Female",52.000000,"CAT 100",0.000000,"WC95",659.399999,15.000000,98.910000,67.800000,5.000000,3.390000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N250130","yes","Male",27.000000,"CAT 100",0.000000,"BS110",690.000000,15.000000,103.500000,20.400001,5.000000,1.020000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N237750","yes","Female",25.000000,"CAT 200",2.000000,"BS110",745.200000,10.000000,74.520000,408.299999,5.000000,20.415000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N339450","yes","Female",21.000000,"CAT 100",1.000000,"WC95",489.000000,15.000000,73.350000,34.199999,5.000000,1.710000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N344640","yes","Female",35.000000,"CAT 100",1.000000,"WC95",313.800000,15.000000,47.070000,201.900001,5.000000,10.095000,"T","F","F","F",9.000000,0.000000,0.000000,0.000000
